image_name,safe,lively,beautiful,wealthy,depressing,boring
corr_location_0001_forward.jpg,2.711564014841676,5.1006529941012895,1.5268182016305334,2.3099296358064034,8.075353092869305,6.5623835393078
corr_location_0001_left.jpg,1.274988006159607,3.511024905304773,1.392041398450378,2.2146200629839665,9.009430177829646,6.191135398728447
corr_location_0001_rear.jpg,2.820794788056239,4.0336607236487545,1.1171311933176913,2.4893433447759894,8.873025579741768,6.4457094904145364
corr_location_0001_right.jpg,2.5587750005129823,1.0402979319589694,1.9840085145989217,2.7442827070235665,7.772140594237043,8.684631387303016
corr_location_0002_forward.jpg,4.379997879763937,0.6181944443184745,4.232897770480892,4.089068545600877,5.501241121185958,9.319961791241017
corr_location_0002_left.jpg,5.825120907137101,1.2406345506262173,4.911815811103615,2.0598657779049385,5.382399560668816,8.528192949419909
corr_location_0002_rear.jpg,4.87727716699722,1.16758226943371,3.2157081033061528,2.921744294000469,6.8268065532792175,8.341292750373233
corr_location_0002_right.jpg,5.426759940156982,1.8869086331616287,4.303229104790126,3.6529616516548367,5.267233233799164,7.978668455709237
corr_location_0003_forward.jpg,3.5481300113773147,4.9357322156194465,4.510085150304893,2.466188425167325,5.080919987192112,4.929198012650122
corr_location_0003_left.jpg,4.1360070583819475,7.101996786945331,4.418696812738983,2.8062581671033895,5.389253673420907,2.308767970898243
corr_location_0003_rear.jpg,5.533248790970408,4.70904465780869,5.832570900253486,4.53675193923408,4.674135412966244,5.122898303533203
corr_location_0003_right.jpg,4.799134648837881,4.596743602018949,5.981400356866246,3.9685611397948435,4.400499955304267,5.130111780568524
corr_location_0004_forward.jpg,8.857797431314486,8.130020839384164,7.9571299281858145,9.150420866921513,0.9769658091122204,1.7992046996711537
corr_location_0004_left.jpg,8.057580898051622,9.033617567332316,7.9326529845767455,7.667131859323301,1.2090200550612402,1.5223058272707006
corr_location_0004_rear.jpg,7.9806300253281455,9.25032394280331,8.322631532972164,9.045181732268603,0.678861670473736,0.7336341060828931
corr_location_0004_right.jpg,8.118103641671055,7.80679694043512,7.697715525454424,8.406588652298613,1.5256979656612741,2.021497493183064
corr_location_0006_forward.jpg,4.462077977994129,5.419748799939202,4.852354182659201,4.297873009381822,5.664540711051678,4.4168143287868356
corr_location_0006_left.jpg,4.1231782377546935,5.277011733114667,4.860529674139215,3.0656379025455234,5.640748635311972,4.939773584813669
corr_location_0006_rear.jpg,3.858849217570545,4.323630158015249,4.958956350741845,3.7429310681795536,5.916388723405968,5.216812800737977
corr_location_0006_right.jpg,3.046744288422338,2.942799896730522,5.1038654229009905,3.9948576485378893,6.347431725366406,6.955875001317863
corr_location_0007_forward.jpg,6.365834679843772,4.419838549825093,4.920219135649527,6.568134095192111,4.249013091692361,6.383656148697224
corr_location_0007_left.jpg,6.899452668933403,3.9870814240758334,4.187271547191539,5.615460822949148,5.817231955101459,7.731835152429395
corr_location_0007_rear.jpg,8.532617564604553,3.579154421522725,6.706711201081775,6.891705306613805,3.7815604863623293,6.147443129884056
corr_location_0007_right.jpg,8.792037578226894,5.721522469272811,6.999617618868166,8.085611832812072,2.908104754714497,4.488528945653028
corr_location_0008_forward.jpg,3.864094420531348,4.516884951105131,3.346281234810918,4.065571218026106,6.3177448180045515,5.301048974258515
corr_location_0008_left.jpg,2.9073244174946677,4.8234437869206985,3.2106549176088897,3.418564372700561,6.465772027390783,5.202014716213667
corr_location_0008_rear.jpg,3.303833453520231,4.813141543554056,2.464093916042829,2.283153358385523,7.265391959694011,5.382332338164215
corr_location_0008_right.jpg,3.3949380713134016,3.6653901148405814,3.709721059723155,3.6172884886251624,6.519225886795466,6.14913259361042
corr_location_0009_forward.jpg,0.431312291251794,4.4823236094262,1.3861388258344256,0.7126482146840073,8.548591718383166,5.553255281546476
corr_location_0009_left.jpg,0.8916673852497998,4.049741818167363,2.5177869223022835,1.8130371163516212,7.380791529262089,5.739374058204563
corr_location_0009_rear.jpg,1.0558560458465969,2.6322299077620834,0.4152597664064452,0.35013160657495845,9.849786420316425,7.4943150054746015
corr_location_0009_right.jpg,0.805283074997443,4.724315214555797,1.6409058243461137,1.0279830408117738,8.350637667310147,5.436784966466
corr_location_0010_forward.jpg,3.4926880836216228,2.496026346751134,3.8508713987264844,3.1881450952164045,6.948731909586958,6.924294793448045
corr_location_0010_left.jpg,3.6185495863028776,3.545555327310311,3.825647805314073,3.300305718047717,6.439011980796509,5.789914921323398
corr_location_0010_rear.jpg,4.031376097252246,4.274315497491084,4.903572055842974,4.452204753144525,5.640937921276781,5.260324347172812
corr_location_0010_right.jpg,2.352248982848383,1.6021895884535349,2.3641640518252283,1.9593102236133684,7.507706731975185,7.641487771330332
corr_location_0011_forward.jpg,2.5030790676801367,3.7182580016730866,2.3543183747410774,2.4414903081816366,7.400061453300187,6.2193548852037965
corr_location_0011_left.jpg,3.424213998850551,3.018966437813613,2.8729048305419242,3.4321552239265967,6.894164966311683,6.521902938231706
corr_location_0011_rear.jpg,4.075236520724986,3.2104886629765117,3.3100495454599637,4.859143794322428,6.908944222761235,6.455420722435209
corr_location_0011_right.jpg,1.7002246798230154,2.8231624847187544,2.4354904443507346,3.940253016020508,7.401471425306453,7.083734657070131
corr_location_0012_forward.jpg,3.0673847501545066,3.1909103222166,3.1297572589932763,1.5516518706803004,6.832627757236838,6.606015663106544
corr_location_0012_left.jpg,1.0636633325971054,0.8797373800014998,1.9411973138665275,0.9976937586263219,8.940788278117264,8.973530210883961
corr_location_0012_rear.jpg,1.8201386536591346,2.14329611554462,2.953136105044772,1.4492257311744672,7.490648879748597,7.47331458089841
corr_location_0012_right.jpg,2.2963396105744005,1.131638840860002,3.1550496049545305,0.7664108235073221,7.19968563940597,8.66977680903551
corr_location_0013_forward.jpg,0.7165612301199867,5.997039414227669,2.2147769725014164,2.061753797032147,8.017214941314768,4.008510324723964
corr_location_0013_left.jpg,0.43445746183734385,5.096310903871053,1.9359688980245353,1.2691035005526423,8.267648611090271,4.697064922062135
corr_location_0013_rear.jpg,1.0919839024668776,4.90578397841089,1.140823362230356,0.8338930156081418,8.966151998383406,4.896304748573991
corr_location_0013_right.jpg,1.7424539273993263,5.017655683145096,2.668986589560307,1.7605861515288783,7.320982429660498,4.822306686047076
corr_location_0014_forward.jpg,4.673978887134556,5.74243319492907,4.126982307294923,5.5146690049304095,5.710408748082611,4.23358514391272
corr_location_0014_left.jpg,3.0736297907441803,5.94192025721499,3.087771375114673,3.9227886785549475,6.843897313751573,4.03173743920373
corr_location_0014_rear.jpg,4.879842257010113,5.71084284684975,5.155531708806192,6.412113501354491,5.0558728104706265,4.523686402484207
corr_location_0014_right.jpg,5.529189845387785,5.012814391562828,5.758097771500865,7.616325997514443,4.624929176926393,4.564540690673767
corr_location_0015_forward.jpg,5.070596271848676,7.725068691949372,6.131417242738429,4.003095544934359,4.743131447777579,1.7110397587857442
corr_location_0015_left.jpg,4.959889196250169,8.229134341100716,5.430966259579661,3.1499544132167863,4.916197013956072,2.285607065689683
corr_location_0015_rear.jpg,4.01953143797002,6.451740771116673,6.337250615332798,3.6651909688693958,4.823590218304596,3.4581764261714505
corr_location_0015_right.jpg,4.092997472936743,2.8136216683981923,5.22942376296229,2.786960235915934,5.808885519010187,6.9175556071667375
corr_location_0016_forward.jpg,7.533809446666223,2.5860680826477003,8.258909710773313,6.59040387039719,1.9101133622449267,7.077435390095266
corr_location_0016_left.jpg,8.015195517510751,1.7853638394535518,9.644745896123412,5.565421975466757,1.5808232496922832,7.68988904659914
corr_location_0016_rear.jpg,7.057830054405251,2.772839612593022,8.3920989988731,7.221381526073528,2.1348785190694537,6.982219470285
corr_location_0016_right.jpg,8.395871783896554,3.069361511971005,8.816652088116115,5.983683470765977,1.3867257552813934,6.729156461371705
corr_location_0017_forward.jpg,7.12057983233702,4.5757608416307605,6.828069960175546,5.999718775301544,2.755728832242606,5.213845425025461
corr_location_0017_left.jpg,6.373144730365709,4.286239744469037,6.519101549241286,5.970735997901959,3.2268076077218564,5.33251663811154
corr_location_0017_rear.jpg,7.138818607457322,5.398984865787962,6.123770848890091,6.300106107206053,4.593224674785861,5.020383326038949
corr_location_0017_right.jpg,7.787050270711044,3.9642928443929573,6.508869897802328,6.5894783619539306,2.836884655282914,5.984739712517454
corr_location_0019_forward.jpg,0.6495979277769113,2.3550015440739696,1.0942132363725459,0.6564576540259348,8.954770954618558,7.5598499292103645
corr_location_0019_left.jpg,0.497462623471947,2.40428498241694,1.4129044463290952,0.6861211852770839,8.93409471375793,7.676760382386836
corr_location_0019_rear.jpg,0.7845165712523958,4.160210086668394,0.8573666033365227,0.7330503307415294,8.942850659786123,5.755930325543281
corr_location_0019_right.jpg,0.3209467551787287,3.2251964845273697,0.7592288301350022,0.45766348976651305,9.21001679226213,6.866324045516179
corr_location_0020_forward.jpg,3.9435088938714453,5.090339547281612,3.992091802066541,4.2297130052246965,5.923042857157272,4.598869508934628
corr_location_0020_left.jpg,3.671132270586936,4.4766959565209525,2.8494464444722714,3.294170159667179,6.678989404984449,5.422057229779331
corr_location_0020_rear.jpg,4.6851944805301615,3.856791878495694,4.110493122885403,4.976091819237802,6.700710667520185,6.440344987501989
corr_location_0020_right.jpg,2.8979688047255903,3.753414320677764,2.9635920427862774,3.2174926267488777,7.035883816422566,6.134708624372629
corr_location_0021_forward.jpg,5.518134791562574,3.6072467435661104,4.872227567904558,5.974246134995404,4.303648917269296,6.949214881614237
corr_location_0021_left.jpg,5.373889780377849,0.4295107241728292,3.754581040473045,4.2847675357096,5.868679107952342,9.327030793303546
corr_location_0021_rear.jpg,6.23969651709494,2.8016894801685037,5.172159028184688,4.756423434719588,4.060556348243841,6.900498027486513
corr_location_0021_right.jpg,5.430531966257893,6.092055718198957,4.965395711512612,5.285870028948117,4.620744993568325,5.632683457364719
corr_location_0023_forward.jpg,1.2632896725637182,6.990893208462448,2.0184893018204972,2.5811222416676602,8.055049875141075,2.8263852365451285
corr_location_0023_left.jpg,1.3767010698932594,6.123458421142813,1.0928392864113343,1.894884672431184,8.794054549329738,5.284853613099643
corr_location_0023_rear.jpg,1.5749662107825402,6.619655213260849,1.7469304958073533,2.608926886522684,8.215164445620662,3.8071546259493854
corr_location_0023_right.jpg,2.3339037221743757,5.872429568813135,0.7477435746829246,2.6566046520762434,9.097997878142488,3.8575791279097253
corr_location_0024_forward.jpg,7.007979395901934,3.4622479471973078,6.12977864348147,5.810850955603229,3.631228779004917,5.777873567009262
corr_location_0024_left.jpg,7.346098445404298,3.4158941445789224,5.860615139092594,6.158027445859516,3.812851289424261,6.403381598382498
corr_location_0024_rear.jpg,8.702740366566186,1.729192665008391,6.849441081701594,5.586647866722591,2.429206858305237,8.22507924572314
corr_location_0024_right.jpg,8.815496041737726,2.32282946200389,5.505427038869625,8.187010460547139,3.8520028127670027,7.537013110459522
corr_location_0025_forward.jpg,5.427665584669364,9.56798090266854,6.62908831478569,4.537868933214501,3.1152404058138665,0.21049577007683104
corr_location_0025_left.jpg,5.431747205872243,8.315871568725361,7.4724018309755325,5.215899283637498,2.101807735024237,1.9600476378631568
corr_location_0025_rear.jpg,5.326828595861827,8.818326290985054,7.452777227727996,4.413512198826519,3.2887349298686734,0.586400956457624
corr_location_0025_right.jpg,4.685979827594663,8.552461190891577,7.5721873915746984,3.6776338142681326,4.306663134438435,1.3790970413816444
corr_location_0026_forward.jpg,5.550378190058009,3.596486618843807,3.320313490750272,4.629875048335903,5.8334016354185,6.481727524821392
corr_location_0026_left.jpg,2.8802504936383624,3.5628464350990963,1.2963683583082872,2.608065499930963,7.443024185771551,6.768378333963965
corr_location_0026_rear.jpg,4.6662960184755695,3.7775427104515265,2.6916332098803006,4.927401422740282,5.177448023698528,6.873074419461526
corr_location_0026_right.jpg,4.066432376703582,3.2288565941043643,1.654323111784969,2.624298208568738,7.210780857886781,7.050914076750727
corr_location_0027_forward.jpg,8.250903671166219,6.1112086979657,7.225484317692166,6.9387280950662085,2.0768935566752713,3.79313188194164
corr_location_0027_left.jpg,8.687646839228643,5.399969369058967,7.7322151652905795,8.597679800374424,1.145858168845201,4.722918535144557
corr_location_0027_rear.jpg,8.741764632336572,5.368608820431449,7.6767585690761235,5.83999544138278,2.0405639249241316,5.252890491483315
corr_location_0027_right.jpg,8.89817949410274,4.910417586489213,7.4362538044687,6.576663131018692,2.2439531226091547,4.984772795476715
corr_location_0029_forward.jpg,9.185421893617914,4.030060403883747,9.40206957497676,8.651150796218248,0.5118759821160093,5.09012797127234
corr_location_0029_left.jpg,8.828361840373436,4.099756580443622,8.127342313632662,8.888810163670467,1.6290892706943656,5.203749773911459
corr_location_0029_rear.jpg,9.691888941407468,4.56440320461966,9.141187232594419,8.65422303835045,0.8829143665421804,4.938563576710684
corr_location_0029_right.jpg,9.72289564041842,3.5139202670982095,9.482652189974528,8.934611497372213,0.30040153129948804,5.605707554348604
