image_name,safe,lively,beautiful,wealthy,depressing,boring
corr_image_1.jpg,1.1548123781881527,4.19971194984025,1.287411971751837,3.198510230336453,8.373891392423996,6.811144618862075
corr_image_10.jpg,7.080413109757006,3.497186812992325,7.116305892348826,4.952885715200538,1.503316538419621,4.419885018650304
corr_image_100.jpg,4.589179153658034,4.9504999664539,4.233238424177776,10.0,3.3123164327160093,3.9202200997997054
corr_image_11.jpg,4.353835586586656,8.10861388843404,5.179102541038369,5.894624120962563,2.318946971732111,1.9324473873820134
corr_image_12.jpg,4.258755470756626,7.75026345391645,7.30876588500436,5.458734018629395,1.5829188924094821,1.8280887363317744
corr_image_13.jpg,3.653204824922269,6.813261416163374,4.785887935627105,5.511751662538507,3.4861880916219947,4.429313399877489
corr_image_14.jpg,7.298057899448386,6.014740560462563,8.546942355122944,5.039494118273521,0.6113596419726519,1.6164260708945892
corr_image_15.jpg,1.9578558389401006,8.411593545165589,2.407310952170817,7.948883293437321,3.589354054490057,3.452523194320535
corr_image_16.jpg,5.493135151681726,8.187732817809648,8.2518272044564,4.562478720843058,0.2411916992546981,0.1729469172359629
corr_image_17.jpg,1.4915788419929077,5.908737785611218,4.473828673630544,1.305233931444244,4.750847708334933,4.435120322438588
corr_image_18.jpg,5.381695940210341,5.985470644336237,4.489640888368413,6.68143064008641,2.566691813374918,4.72722380148037
corr_image_19.jpg,2.2462557557272453,8.614358590705262,9.716975409455495,2.1118532958781135,0.0,0.12191642788993856
corr_image_2.jpg,6.407610338331936,4.191435411072112,8.218324031428923,7.262057135614707,1.4271316553456208,3.320889960433036
corr_image_20.jpg,4.775996333795969,5.126835772112405,5.061707907537329,7.183293406951916,2.674954567360461,4.2920716314341085
corr_image_21.jpg,3.7002905478375587,10.0,6.968215743967355,3.959473258673626,0.9099782216827383,0.6849312168798307
corr_image_22.jpg,1.867629259368835,7.7638369331306,5.661734692679447,1.4054356842902507,3.5673907269203458,3.321901918116173
corr_image_23.jpg,7.376864377150933,3.5451728842416683,8.356069435739846,7.833878824390691,1.1582247975720852,2.8461773744242485
corr_image_24.jpg,7.686039387172204,7.376676741886432,7.315332747102746,8.814797969512538,0.15853587584745277,1.031096444633661
corr_image_25.jpg,5.213728342062368,3.0243473754096093,4.707044204426354,4.990925915819014,4.235922609372898,6.143315620187424
corr_image_26.jpg,7.442292443510581,5.741465326602457,9.61579476040295,8.333625205876169,0.16569768068173274,1.8677372495768254
corr_image_27.jpg,8.035783429201253,0.8925109025372231,6.157120287803461,3.179002813544471,3.795551029205965,8.702375648117398
corr_image_28.jpg,7.237699319290578,1.858184724440287,7.229676267750806,6.5193364208124205,2.2001627778954695,7.52000767117907
corr_image_29.jpg,6.687345113043828,0.8533328262473684,3.508039285317913,4.323831373983875,5.833750524048944,8.422447062773077
corr_image_3.jpg,0.553005798942777,3.288055838258387,0.11658071693095315,0.0,9.999999999999998,7.553273186030437
corr_image_30.jpg,6.070696657095977,5.431106234292904,6.604624099423095,4.6837527880123435,2.0796268618072196,2.723632283184634
corr_image_31.jpg,6.084095254652189,8.542729692281576,6.676124126860569,4.113810225201389,1.318316584581355,1.5896951137886577
corr_image_32.jpg,8.05958065776178,5.1366455370809385,7.689494662661449,6.984179544959591,1.142852112975146,2.599485489091685
corr_image_33.jpg,6.996601575095311,6.617828098305518,7.471956400960643,5.408468237836354,0.6565194937149056,2.181239658204927
corr_image_34.jpg,3.520165766737654,6.574589692960637,6.212970605020758,7.879832228311128,2.479928661454968,3.0007194738525462
corr_image_35.jpg,7.977155571543281,6.9983117887377535,8.2690365615971,7.434290842543069,0.04875273503387767,2.055594207764362
corr_image_36.jpg,0.020715550699941375,8.850451621685322,0.555425670502933,0.12692164455459637,9.329219600973143,1.7254939869824857
corr_image_37.jpg,6.04920951012231,5.646404237306317,7.961790283458431,8.666449835729193,0.4228907104742262,2.6740366444320753
corr_image_38.jpg,3.835924704078045,1.0297867465347428,2.850385583778481,7.477429051117369,5.81395852097934,6.7257774613614885
corr_image_39.jpg,0.5448972127106373,5.905542389720577,1.080505313241756,5.051161967174201,7.700391288263592,5.503389112119395
corr_image_4.jpg,0.0,7.777806086935571,1.0295610672853448,0.9795877462386545,8.866001239825533,2.4450232776931378
corr_image_40.jpg,6.289567643823521,3.5023828359936857,8.800479982429755,2.960732386610799,3.315072894451508,3.929461964773528
corr_image_41.jpg,6.023869121316507,6.767449217142906,10.0,9.82416887243812,0.28659470327748204,1.3549205486315843
corr_image_42.jpg,2.625885620998931,4.595378213577241,2.2271101438315792,3.806539244052235,6.67419058193787,6.418479315684833
corr_image_43.jpg,9.38112101232126,0.0,2.721470310481047,6.26778071789615,5.9481610519243935,10.0
corr_image_44.jpg,5.959382686453409,3.616107874004233,4.880426673355955,7.122985654585899,3.9325282908962893,5.182801817037494
corr_image_45.jpg,7.167745539886415,2.6135335480060884,8.534937540706665,7.529891318642973,2.0393797469061186,6.9544572474252035
corr_image_46.jpg,3.8900585566409265,3.930056125689966,2.843175114430596,5.976045749269844,4.9134556868594945,6.203241091859551
corr_image_47.jpg,5.186635142088511,5.789429608453269,2.624329005805147,3.4347661061018893,4.535008036850794,5.516690211486395
corr_image_48.jpg,5.9783224881622585,6.886208025035934,5.993168526857705,4.577060096876108,1.6590772407121732,3.326462099940948
corr_image_49.jpg,6.214124841742377,0.369034018735069,3.9052825016893666,2.964411972086286,6.236250287583705,8.571469812409813
corr_image_5.jpg,3.064331760767034,8.507503555202769,4.371145841223076,4.393727126625523,2.0493842927835044,2.7737564236309273
corr_image_50.jpg,6.623533131774883,6.704358327816058,7.168848159326534,7.709203853076238,1.4554108197670677,3.2886009407356145
corr_image_51.jpg,2.7492044537951443,1.6212292942701958,4.182331195794558,8.235776949908942,5.394457204779419,6.249627665839429
corr_image_52.jpg,4.275272300870569,4.7525747047021785,5.937213422410335,4.093891910432733,3.7455134248686415,4.641771543213231
corr_image_53.jpg,5.007714447720092,0.6162853968558889,3.787567556927783,9.426281609284906,4.841976141158845,7.285645137897329
corr_image_54.jpg,6.043385238861039,3.3687600518799723,7.196005631449831,8.655795540622627,1.7202530126232811,3.815778315044501
corr_image_55.jpg,0.8165064516700657,8.728220146474301,1.1483793968189109,8.611637239006319,7.493666884585921,3.180451664903865
corr_image_56.jpg,9.243089407905284,5.061016355371249,9.18288292594623,7.416165782245646,0.7224626696396518,2.1661997288331083
corr_image_57.jpg,4.610173324805706,5.259860727398003,5.525494685840926,3.4672566284727635,3.368803848816381,3.9623899459854792
corr_image_58.jpg,8.676098294285689,1.4594737497167598,7.596332266490289,8.661914383149837,1.3626271399596575,4.035500835931153
corr_image_59.jpg,8.160644194907503,4.17735749393298,8.947759696077863,7.750009227338139,1.0742134487495463,3.4653303806138154
corr_image_6.jpg,4.888635013901899,5.621996676250834,2.821775785360277,6.428401825936363,4.180389501629124,4.814394996148422
corr_image_60.jpg,1.5950990233849982,6.539995449003127,2.0740929461026583,4.753712391247776,6.2640184848257725,3.749187174250414
corr_image_61.jpg,2.0172778159485056,8.068967700933552,6.531995731505671,4.492669814085196,3.47047432293056,1.3146437236207964
corr_image_62.jpg,5.90933153513452,2.9842851091670606,6.0449108730131496,6.858552105233485,2.982765162583104,4.558485570840519
corr_image_63.jpg,4.644685547361849,6.060873491587451,6.711768245857324,5.672136408893258,1.8139718876596402,3.3661667200738403
corr_image_64.jpg,4.822667613050866,2.505043245780755,4.590576138297928,6.520424635270295,4.864554645260863,5.747177474968781
corr_image_65.jpg,0.5711836130705139,4.602693483458543,1.0035556707894173,1.4529924376327747,8.609071694346353,6.542535270677302
corr_image_66.jpg,5.567830327119187,0.6642938037861942,8.38895215530209,6.471685869177317,3.0032392181502834,8.514550092535172
corr_image_67.jpg,4.357391544011377,1.6091716924114439,2.835794022861118,8.162120998717288,5.782966879558619,6.607107711568354
corr_image_68.jpg,10.0,0.06614227637566013,1.7347688329433764,1.1820965501380187,8.001268875638731,9.843283081149492
corr_image_69.jpg,2.530118953394796,6.699051515476122,3.6347238998124167,4.586345254781959,4.726218371096969,4.142051880599195
corr_image_7.jpg,5.374688696763053,7.452628238655742,8.958353934253733,3.2614057045342784,1.049755063766768,0.7546756696017982
corr_image_70.jpg,5.4466821913678,1.3208006927525464,4.323674839277512,3.7513175119517235,5.026247955174079,7.626772580752094
corr_image_71.jpg,2.1761917435674087,3.4243857885540563,2.172598972895317,6.873458714051108,7.140349874885491,6.8800238070719875
corr_image_72.jpg,9.014233451802394,0.9907264985019508,5.2743039418014455,3.7187965971673074,4.455973661335122,8.167824313587767
corr_image_73.jpg,7.225338442693534,4.436411889525896,9.5666952274817,9.901910721943281,0.23535378536742466,3.031914074106741
corr_image_74.jpg,7.57290387383062,3.7798958332291366,9.598740989569382,6.4655374626253534,0.5215773495148724,2.0169006553734765
corr_image_75.jpg,3.46792587583804,6.0552974398059565,3.875051356563122,6.502358022717717,4.648490373101873,4.499479053704212
corr_image_76.jpg,4.296726530620617,4.4113886495400205,4.592118819897272,7.858993719537564,3.325774640505243,4.447874398652921
corr_image_77.jpg,3.6009366608249658,1.0072063365278037,2.6459475724027524,0.982517734409606,7.395352539263963,8.796154286634858
corr_image_78.jpg,4.802808821415063,1.7212969835368614,3.1854606049097853,6.06808444652387,4.70827950588693,6.7450180180870145
corr_image_79.jpg,0.04790011415174511,8.875021976853471,0.0,0.10952171226451597,9.998156161620713,1.697714039179176
corr_image_8.jpg,5.774544770097375,5.1323380419685565,5.531398052936347,6.4042835367478474,2.2514701106402586,3.850640993671418
corr_image_80.jpg,8.540087231772718,5.4984634206693475,9.151677507757256,5.362963385596325,1.2337358580382083,2.8027627990559387
corr_image_81.jpg,2.5299647905372535,4.796359118962979,2.316614477284427,6.871844893182528,5.963871455567778,4.9648392072437115
corr_image_82.jpg,3.999135890326837,1.9598398709217428,3.1371967814277575,7.3452036829495135,5.258875905820352,7.065355243399183
corr_image_83.jpg,2.522846720083801,3.2612307413452912,2.76078931232365,7.775564668675153,6.426768779999108,7.0502054874486015
