image_name,safe,lively,beautiful,wealthy,depressing,boring
corr_location_0114_rear_add_individual_several_buildings.jpg,6.49222243558628,3.994753643113674,5.134423634059582,6.689202964047684,4.136086063765316,5.235143755842737
corr_location_0114_rear_add_individual_some_grass.jpg,5.762124041197845,5.604477332525074,5.8839175530352,7.3756181567083114,4.607774888865043,4.001916695757276
corr_location_0101_forward_add_individual_a_bridge.jpg,7.736177411385169,2.8326858839324216,4.782919771786169,6.226400044539142,3.827926719310829,7.09280964751879
corr_location_0142_left_add_individual_a_bridge.jpg,6.681811867183384,6.28711650817587,7.270785981887986,5.705309814099692,2.7992776991188144,3.1455805062321756
corr_location_0101_forward_add_individual_some_cars.jpg,8.140037636378393,2.917325673241865,5.598112548547967,6.290428243930846,2.9119175886022406,7.406014808000094
"corr_location_0114_rear_add_category_add_more_built_environment_structures,_such_as_buildings,_fences,_and_walls.jpg",6.325361752030045,5.301801713363106,5.229056578123112,6.810996886985693,3.732905340309983,4.644811003244652
corr_location_0042_rear_add_individual_the_amount_of_visible_sky.jpg,3.5271533556558885,4.46707823777212,4.205265968828706,2.27405814111524,5.794458717381434,4.6353034038755165
"corr_location_0079_left_add_category_add_more_built_environment_structures,_such_as_buildings,_fences,_and_walls.jpg",4.409874244549168,3.7457838286011658,6.366668304748799,3.823969125350407,5.4023219184209905,4.444047874560431
corr_location_0142_left_add_individual_some_grass.jpg,7.185842780657023,7.52004641862743,5.157334746264177,6.98690956364552,3.2253349457941822,4.040757870330388
corr_location_0142_left.jpg,7.018337063817614,7.663439234815914,5.143092863119833,7.075519135072911,3.3824947723689145,4.161732300033216
"corr_location_0114_rear_add_category_add_more_traffic_elements_to_the_scene,_such_as_cars,_trucks,_bridges,_and_roads.jpg",6.830635084107841,6.586278567015255,5.369268228842196,7.531613931218732,3.3933028905389473,3.1480780488744773
corr_location_0079_left_add_individual_some_road_intersections.jpg,4.495693011041645,3.994121881064101,6.9528186562833305,2.6858568374586684,5.279122787449765,5.217529776962779
corr_location_0039_left_add_individual_a_bridge.jpg,3.0456499118411258,2.8725321942780555,6.262896720052611,4.7639956403421975,6.397004083887533,4.691523159260717
corr_location_0101_forward_add_individual_a_body_of_water.jpg,7.541979006515134,2.600078020184659,5.841618151800606,6.316013380792336,4.031210732233189,7.166063310951961
"corr_location_0039_left_add_category_add_more_built_environment_structures,_such_as_buildings,_fences,_and_walls.jpg",1.6795771599375346,2.9044132071793936,2.413970822836978,1.905971653973572,8.376642346018178,7.201953503806883
corr_location_0020_rear_add_individual_some_trucks.jpg,4.627241780782335,5.168421470979706,3.3866597065247994,4.125429148009577,5.638580860894958,4.802666669063431
"corr_location_0066_left_add_category_add_more_traffic_elements_to_the_scene,_such_as_cars,_trucks,_bridges,_and_roads.jpg",3.015562701491718,6.817213941755013,1.9580317129521827,4.46991724992858,6.25394001491895,3.562151660419036
corr_location_0128_forward_add_individual_some_trees.jpg,6.170392525941725,6.450925554443861,6.055277216319893,6.182424529978878,3.5016599681359413,3.680439171600499
corr_location_0042_rear_add_individual_several_buildings.jpg,2.5142558445805374,3.9542229923001226,3.4357032830302003,3.1944268386827392,7.034794285150219,5.540576354043846
corr_location_0104_forward_add_individual_some_road_intersections.jpg,4.769532609873952,8.12626661978302,7.108393234999466,4.615382642613764,2.891486889103213,1.6374008792010317
corr_location_0066_left_add_individual_some_cars.jpg,3.394446318137565,6.576269291233172,1.9582669222283209,2.882784695381445,7.502377238058353,3.333017405901823
corr_location_0114_rear_add_individual_some_trees.jpg,7.062893904528042,5.507673974288881,6.473302940203888,7.020426055990511,3.3182653225344874,4.960298519318352
corr_location_0079_left_add_individual_some_cars.jpg,4.4714746363252225,5.564048931497037,6.661526780787028,4.135899940501278,4.62333674662956,3.869288888275293
corr_location_0042_rear_add_individual_some_fence.jpg,2.3524901578980195,3.94823492730862,2.8537188250221632,3.268355971509716,7.455273788494949,5.841927437719988
corr_location_0101_forward_add_individual_several_buildings.jpg,7.967824741949953,2.442367125426009,5.113487109449561,6.3781502930446266,4.338608078401937,7.155087654059402
corr_location_0020_rear_add_individual_several_buildings.jpg,4.329530246597652,3.858147026227073,3.7764274762693124,4.314095223892135,6.520113214563534,6.16743419455763
