image_name,safe,lively,beautiful,wealthy,depressing,boring
corr_location_0001_forward.jpg,2.2677575323470482,4.390141314113749,1.7569060925739388,2.0076090384607475,8.767296274920783,6.09097821614051
corr_location_0001_left.jpg,1.7284530086626007,3.3435906587836057,0.46898178979886007,1.4621057746646913,8.852369308572445,7.1415551630331064
corr_location_0001_rear.jpg,1.7079251750688296,3.511535055889331,1.9359970248822163,3.164512454731533,9.272045087409264,7.189134009081967
corr_location_0001_right.jpg,2.844751129470145,2.9070883236016147,1.615723198799485,2.615884134327283,9.111754919032258,7.727576618442829
corr_location_0002_forward.jpg,3.9063326461489085,1.9801492743964426,2.946833644805441,4.044180281393119,7.087943592279457,8.015195595268748
corr_location_0002_left.jpg,5.362808740124493,0.41209428441294194,5.022160561803942,3.733793961220318,5.259818088599152,9.681042452657485
corr_location_0002_rear.jpg,5.3786139528302535,0.97988153715793,4.37417767279713,3.626263420208767,6.3960294850510735,9.125114957724861
corr_location_0002_right.jpg,4.988627113737572,0.0,5.4461281679970615,3.352967823380313,5.070687131153249,9.957537975455333
corr_location_0003_forward.jpg,4.543123618858947,4.922158095297035,6.121788991336098,4.406172869399453,4.143185930981486,5.145034934398028
corr_location_0003_left.jpg,4.74806549564792,5.113630334581459,5.111277517861205,3.787303615838281,5.158484829629503,4.267858687968335
corr_location_0003_rear.jpg,5.003049697005651,4.2843461702585754,5.176176289108285,5.245272994427789,4.4312104513751365,5.567578917705042
corr_location_0003_right.jpg,3.665378109463883,4.416155169710216,5.242882157799085,2.2029191489092144,5.650793709881374,5.100069369517773
corr_location_0004_forward.jpg,2.6078576281901613,7.558275121609917,2.5520027860828676,2.486060436617878,7.590458914215025,2.7074404692619467
corr_location_0004_left.jpg,1.2897849919323725,8.394885443621474,2.5071483729995765,1.6984328357620606,7.634095392348276,1.6516861849615705
corr_location_0004_rear.jpg,0.883478150848344,4.728537484557354,1.6068872215731627,1.299987285726255,8.92955624781508,4.9421685024823745
corr_location_0004_right.jpg,2.084587942537466,2.8320777781598077,2.198841714593651,1.400453974928134,8.308809237261082,7.5012891760933735
corr_location_0005_forward.jpg,4.696283808324184,2.01619853985062,6.793050682059139,2.9593257471477648,5.077785831173309,7.569132506048539
corr_location_0005_left.jpg,4.7728801247828265,0.7084166527676259,8.233083547882817,3.8218629355382965,3.371528249586307,7.79673146776508
corr_location_0005_rear.jpg,4.84184891617978,1.3615716802760496,7.522412046674187,2.061175558574879,4.876599599069591,8.42356221768274
corr_location_0005_right.jpg,4.628410588238973,1.8937789051211096,7.484633986667506,3.3589547290759234,4.511709016204731,6.8710748826341685
corr_location_0006_forward.jpg,2.868470516847873,8.072442866459387,2.162860521016806,3.2339335669025586,6.820910956514556,1.9358086457312187
corr_location_0006_left.jpg,1.0403439242485986,6.182457808173576,0.9489917520131083,2.7151315905371747,8.679039637068257,3.845589612976868
corr_location_0006_rear.jpg,4.003013549230248,6.970647752309102,2.8855286366471473,4.055701933061366,5.737947416862953,2.9888633615789364
corr_location_0006_right.jpg,2.263648410075834,7.94104620728594,1.7764225163915937,2.820554971563482,8.267682984160563,1.9674203744146332
corr_location_0007_forward.jpg,7.754622907881718,4.8359463458367085,5.132600011209865,7.737629632113815,4.676842574368407,5.332014152874078
corr_location_0007_left.jpg,8.734033513850324,4.045813852456912,5.385097175016593,8.186814336377417,4.818693569700927,6.5140016311009505
corr_location_0007_rear.jpg,7.551400692923767,4.824359861700209,7.191766619783314,8.898281370461465,2.9251127452803036,5.6783965687253435
corr_location_0007_right.jpg,8.208952571433892,4.702046355312996,6.298511929669137,9.048765235770684,4.281043630603784,5.168756933738798
corr_location_0008_forward.jpg,5.014423154094212,4.903348375196438,4.71924389786823,5.068340993133106,4.91454040759621,4.6557232395157815
corr_location_0008_left.jpg,3.3768154977330975,4.39637310082051,3.218184849526157,3.2046376618101537,7.354937957982048,5.911948670942829
corr_location_0008_rear.jpg,3.431207101930229,3.9851693701353605,2.3971962385965067,3.019485040377472,7.428618444867167,6.399931681643927
corr_location_0008_right.jpg,4.988511482365697,4.012164459302057,4.722698033084774,5.21171874114385,5.43026743966391,6.301714360484118
corr_location_0009_forward.jpg,0.33628489445533843,3.2126925893466005,1.1286687253370367,0.3956449640385478,9.370949305062167,6.9833952713068035
corr_location_0009_left.jpg,1.4022586061674465,3.7112856764091307,1.2983192193072526,1.7188773982835641,9.223884061562034,6.1379327041584295
corr_location_0009_rear.jpg,0.4647083259423796,2.370031883195562,1.3983958632014908,1.1007512251826777,9.276695619877842,7.729978310615661
corr_location_0009_right.jpg,1.4098448684002878,4.3629202651218755,2.1117790593673846,1.241666360760051,8.497962037081455,5.788164294747995
corr_location_0010_forward.jpg,2.4414616284793103,8.292737270663444,2.4531135419723626,3.127581405935036,7.772202756953376,1.6929707198500878
corr_location_0010_left.jpg,1.4132180664184208,6.061373221800306,1.3249415357102317,1.120854645312202,8.919477989503747,4.19459736462686
corr_location_0010_rear.jpg,3.3761026526507774,3.510920694412921,2.216937609011828,2.912008687150874,8.38077247491906,6.590517151295558
corr_location_0010_right.jpg,2.878522225550378,6.301238651478174,1.308388690922627,2.5954540161311255,7.799145439567063,4.5238952934083585
corr_location_0011_forward.jpg,1.4045940424993404,1.781671325760848,1.5023296618405722,3.338984019979911,8.15314577752172,8.292600157817892
corr_location_0011_left.jpg,2.0749112561801866,3.593608791299548,2.638318098492287,3.238853636183065,7.607227970254762,6.8707721949834974
corr_location_0011_rear.jpg,1.810701314053912,1.3279966756514188,2.0537596256394117,3.316518894122945,8.573087081479805,8.702196237593562
corr_location_0011_right.jpg,2.7470388120791833,1.9936888142555922,3.3420264325954676,3.9730373727393116,7.659850393670795,8.059363674184587
corr_location_0012_forward.jpg,0.3869986898138344,2.022426097037142,3.8328815170107053,1.2690079796752847,7.902013156633139,7.847381285615603
corr_location_0012_left.jpg,2.0882401229170497,1.979396189571652,2.190198966337348,2.621408465605453,7.957141682096727,8.088430164872788
